DT,Velocity X,Velocity Y,Velocity Z,Acceleration X,Acceleration Y,Acceleration Z,Angle X,Angle Y,Angle Z
0.0269536,1.357913,0.8190828,0.9723817,-0.01245948,0.008330522,-1.000294,-0.4380156,0.8323877,0.431333
0.0269037,-0.3761787,2.331876,1.282328,-0.0117202,0.01017397,-1.001621,-0.4481362,0.8951238,0.4658323
0.0249338,-1.0194,2.803905,2.015127,-0.008822799,0.008162014,-1.009199,-0.4735537,0.9650359,0.5160771
0.0229494,0.5131611,2.043598,2.121506,-0.0139067,0.008162114,-1.012693,-0.461777,1.011935,0.5647644
0.0259373,2.23471,3.681869,1.468541,-0.005770621,0.0122653,-0.9999406,-0.4038146,1.107433,0.6028544
0.0229045,0.471534,3.896398,1.953475,-0.0008427911,0.009918942,-0.9925422,-0.3930144,1.196678,0.6475977
0.0289555,-1.0722,2.05104,2.549234,-0.0119565,0.007068845,-1.012187,-0.4240605,1.256067,0.7214121
0.0268958,2.561677,5.460633,0.9195455,-0.00199633,0.0107114,-1.020744,-0.3551621,1.402935,0.746144
0.0229384,4.641268,12.15239,0.8162712,0.01149413,0.01145443,-0.9947103,-0.2486989,1.681692,0.764868
0.0229426,0.544425,8.931282,3.11909,0.01801113,0.009044352,-0.9766288,-0.2362083,1.886598,0.836428
0.0229025,-2.13863,3.022386,4.996871,-0.008284813,0.005502268,-1.012766,-0.2851883,1.955819,0.9508688
0.0249699,0.6031022,0.6746739,0.3068061,-0.005869869,0.006282139,-0.9998605,-0.2701289,1.972665,0.9585298
0.0248959,0.4817324,0.313464,-2.40695,0.0122848,0.003367345,-1.008117,-0.2581357,1.980469,0.8986066
0.0239342,0.7858534,0.6619515,-1.023689,0.01486818,0.007479932,-1.00058,-0.239327,1.996312,0.8741055
0.0289262,-0.7179388,1.11856,1.004094,0.006473928,0.006108542,-1.00204,-0.2600942,2.028668,0.9031501
0.0259305,-0.2517087,2.981905,0.7206406,0.007219098,0.005948291,-1.014168,-0.2666211,2.10599,0.9218367
0.0279256,1.176003,3.168844,0.01678505,0.0134443,0.008476261,-1.004513,-0.2337805,2.194482,0.9223054
0.024967,1.575511,5.033513,0.4981346,0.02079283,0.009678578,-0.9966932,-0.1944447,2.320154,0.9347423
0.0219417,-0.6470351,4.963325,2.153505,0.01709236,0.01061591,-0.9932997,-0.2086418,2.429058,0.9819939
0.0239044,-1.922344,4.000421,2.274275,0.01035243,0.006796485,-1.011059,-0.2545943,2.524685,1.036359
0.021942,0.7683611,4.815121,0.4995148,0.01696897,0.005498608,-1.013317,-0.2377349,2.630339,1.047319
0.0229395,2.351256,6.177823,-0.1702845,0.02562535,0.005585255,-1.002056,-0.1837983,2.772055,1.043413
0.0259292,1.152476,6.924207,1.282101,0.03114753,0.00470081,-0.9937822,-0.1539155,2.951594,1.076657
0.0259293,-1.137845,4.844544,2.661554,0.02256557,0.004586006,-1.000752,-0.183419,3.07721,1.145669
0.0259693,-0.1655068,1.906328,0.7419636,0.02155587,0.003043302,-1.008129,-0.1877171,3.126716,1.164938
0.023904,1.467001,4.044707,-1.324677,0.02922178,-0.00102028,-1.016032,-0.1526499,3.2234,1.133273
0.0239688,1.271794,7.177524,-0.9951988,0.04104281,0.005049354,-0.9843435,-0.1221666,3.395437,1.109419
0.0249315,-2.11503,3.311427,1.855135,0.03717348,0.003852001,-1.008914,-0.1748974,3.477996,1.15567
0.020943,-0.8147821,1.736504,2.336213,0.02981177,0.00477136,-1.00532,-0.1919614,3.514364,1.204597
0.0219088,0.5693197,2.922645,0.3446536,0.02805949,0.007624279,-1.013289,-0.1794883,3.578395,1.212148
0.0219409,1.986837,6.885965,-1.60899,0.0422462,0.006831401,-0.9944904,-0.1358953,3.729479,1.176846
0.0259311,-0.4350771,6.179909,0.2006974,0.05108171,0.007393343,-0.9995273,-0.1471773,3.889731,1.18205
0.0249704,-1.382418,2.606526,2.930198,0.04408109,0.00422384,-1.005028,-0.1816969,3.954817,1.255218
0.0268938,0.1065572,2.541978,2.45697,0.03542355,0.008346487,-1.006698,-0.1788311,4.023181,1.321295
0.0289231,1.880241,5.874965,-0.4241341,0.05051893,0.004849136,-1.002861,-0.1244487,4.193103,1.309028
0.0239822,0.8397124,6.237758,0.243903,0.05957145,0.007085333,-0.9841039,-0.1043106,4.342699,1.314878
0.0249089,-1.964352,2.612329,2.787712,0.04633254,0.0007188134,-1.008824,-0.1532404,4.407769,1.384316
0.0219456,-0.1232011,2.316288,1.947853,0.04269477,0.0009597577,-1.010828,-0.1559442,4.458601,1.427063
0.0229096,2.145517,5.489185,-0.6182171,0.04775191,0.002534365,-1.005485,-0.1067912,4.584356,1.4129
