DT,Velocity X,Velocity Y,Velocity Z,Acceleration X,Acceleration Y,Acceleration Z,Angle X,Angle Y,Angle Z
0.0269,-0.3701688,3.744985,0.2218414,0.1171882,0.0248756,-0.9946795,0.9029379,9.012465,0.4943316
0.0279265,-0.2233523,0.2007649,0.1455744,0.1146718,0.02293307,-0.998033,0.8967005,9.018071,0.498397
0.0259647,0.06572773,0.9107554,-0.2258243,0.1201667,0.02761209,-1.000263,0.8984071,9.041718,0.4925336
0.0239709,0.537087,7.565238,-0.04640583,0.1200078,0.02832351,-0.9971954,0.9112816,9.223064,0.4914212
0.024926,-0.1276979,8.996819,-0.3607016,0.1236653,0.03083595,-0.9869596,0.9080986,9.447319,0.4824303
0.0219504,-1.278696,5.982711,-0.3530913,0.123847,0.03527802,-0.9939137,0.8800307,9.578642,0.4746798
0.0239269,-0.1777804,3.890981,-0.701877,0.1288096,0.03828787,-1.002535,0.8757769,9.671741,0.4578861
0.0209525,0.9956867,6.271341,-1.217215,0.1298572,0.03752832,-0.9977475,0.896639,9.803142,0.4323824
0.0219368,0.614503,9.704724,-1.46854,0.1342609,0.03674876,-0.9876479,0.9101193,10.01603,0.4001673
0.026929,-0.980105,7.300826,-0.6095021,0.1394434,0.03154607,-0.9911755,0.8837261,10.21264,0.3837541
0.0288881,-1.457954,4.480731,0.1030416,0.1434696,0.03009664,-0.9907687,0.8416085,10.34208,0.3867308
0.0289581,-0.9901767,4.48459,0.1510604,0.1411465,0.02562793,-0.9996534,0.8129349,10.47194,0.3911052
0.0219439,1.106092,2.418123,-0.4047664,0.1448969,0.02599382,-0.9970312,0.8372068,10.525,0.382223
0.0239389,1.97973,0.443352,-0.1047667,0.1472434,0.02668305,-0.9889077,0.8845994,10.53562,0.379715
0.0228985,0.6097419,-0.08248367,0.4523373,0.1416493,0.02887017,-0.9911671,0.8985615,10.53373,0.3900729
0.0219691,-0.3157277,0.1884522,-0.2487963,0.1430203,0.03134148,-0.9946881,0.8916253,10.53787,0.384607
0.0209429,-0.4104763,2.305441,-0.1326802,0.1441231,0.0334299,-0.995886,0.8830287,10.58615,0.3818283
